p1,p2,score
YDR381W,YGL237C,0.852119274942154
YBL079W,YGR128C,0.842276605740035
YJR139C,YLL039C,0.784767882955442
YDL075W,YIL018W,0.921706009057121
YJL191W,YPR102C,0.836115707810694
YLR430W,YMR239C,0.953525763299109
YOR391C,YPL280W,0.605663741840526
YER013W,YGR278W,0.53606884449893
YDR331W,YOR307C,0.501079807013215
YJL137C,YLR258W,0.993703608060678
YML007W,YPL042C,0.889168054734813
YHR165C,YIL061C,0.999466450930264
YDR105C,YJL178C,0.703072689507346
YDR331W,YHL003C,0.501079807013215
YGR223C,YOR089C,0.67234615284868
YDR490C,YML074C,0.852119274942154
YDL051W,YGR162W,0.971175843289377
YDR212W,YOR284W,0.682167453566882
YJR010C-A,YLR350W,0.703072689507346
YHR088W,YML065W,0.53606884449893
YGL210W,YNL161W,0.525804493017608
YCR028C-A,YER151C,0.753242918792004
YDR159W,YLR018C,0.53606884449893
YLR288C,YMR159C,0.972373572541967
YGR270W,YMR091C,0.669323604690042
YHR205W,YLL039C,0.53606884449893
YGR103W,YJL095W,0.852119274942154
YBR069C,YGL051W,0.501079807013215
YHR119W,YLR347C,0.53606884449893
YDL116W,YJL061W,0.784767882955442
YIL027C,YMR112C,0.703072689507346
YOR294W,YPL093W,0.54847104749512
YLR147C,YML046W,0.957795592557016
YBL050W,YOL010W,0.605663741840526
YDR501W,YLL028W,0.703072689507346
YDR510W,YLR355C,0.53606884449893
YER177W,YNL076W,0.99067163799157
YBL020W,YDR479C,0.682167453566882
YNL113W,YOR116C,0.986229563344419
YGR274C,YML114C,0.999999990248627
YDL202W,YOL027C,0.53606884449893
YJR050W,YMR213W,0.986066058185698
YDR416W,YGR129W,0.999680599937511
YER151C,YKL181W,0.753242918792004
YER164W,YMR223W,0.53606884449893
YGR084C,YOR204W,0.54847104749512
YER125W,YNL045W,0.579810484329307
YBR142W,YOR272W,0.986229563344419
YGL031C,YGL135W,0.54847104749512
YER125W,YKR049C,0.739097190149932
YHR086W,YPL213W,0.53606884449893
YGL025C,YIL021W,0.660028449502134
YLL039C,YPL006W,0.53606884449893
YJL140W,YPL129W,0.980420060487739
YCL059C,YPR102C,0.846588917826923
YDR453C,YML028W,0.77189870919395
YMR236W,YOR128C,0.67234615284868
YKL143W,YNL207W,0.999757254787966
YGL120C,YGR252W,0.669323604690042
YDR364C,YIL030C,0.660028449502134
YKR007W,YLL039C,0.53606884449893
YLL036C,YLR275W,0.973712423116272
YEL022W,YOR115C,0.525804493017608
YBR109C,YGR094W,0.852119274942154
YBL038W,YCR046C,0.921706009057121
YER036C,YGL068W,0.53606884449893
YDL111C,YGR134W,0.660028449502134
YNL110C,YPL249C-A,0.790521651322224
YOR027W,YOR117W,0.53606884449893
YHR197W,YLR449W,0.790521651322224
YDR347W,YER050C,0.54847104749512
YER036C,YIR010W,0.53606884449893
YLR175W,YOR272W,0.53606884449893
YNL255C,YOR327C,0.659447567015627
YHR082C,YKL161C,0.852119274942154
YDR045C,YOR207C,0.991136059380814
YLR419W,YNR051C,0.753242918792004
YMR025W,YOL117W,0.96367697831308
YBR041W,YKL140W,0.921718443627465
YBR217W,YHR027C,0.852119274942154
YLR262C,YMR186W,0.689582542004285
YGR128C,YMR047C,0.842276605740035
YBR002C,YKR067W,0.703072689507346
YBR177C,YLR026C,0.823939570017432
YKR081C,YPR102C,0.999891777488957
YHL002W,YHL034C,0.576965202814132
YLL039C,YMR110C,0.53606884449893
YDR324C,YNL075W,0.836115707810694
YDR204W,YLR201C,0.660028449502134
YDR374C,YNR052C,0.682167453566882
YER148W,YPL101W,0.53606884449893
YBR198C,YJL076W,0.764303653422268
YAL033W,YNL282W,0.944284003082156
YFR004W,YNR043W,0.784767882955442
YBR086C,YDR510W,0.53606884449893
YJL014W,YKL049C,0.53606884449893
YER172C,YML046W,0.921706009057121
YBR111W-A,YDR172W,0.669323604690042
YML095C,YPL262W,0.852119274942154
YFR004W,YLR216C,0.784767882955442
YER012W,YER177W,0.53606884449893
YOL086C,YOR117W,0.53606884449893
YLR048W,YPR129W,0.53606884449893
YDL229W,YGR100W,0.890653121584812
YMR076C,YPR007C,0.53606884449893
YDR448W,YKL181W,0.764303653422268
YER040W,YJR066W,0.840585397597496
YBR247C,YPL090C,0.669323604690042
YGL077C,YGR281W,0.681599592807704
YER169W,YNL030W,0.660028449502134
YGR124W,YOR117W,0.53606884449893
YML127W,YMR091C,0.999304206051566
YBR048W,YBR247C,0.92396897095614
YBL087C,YIR010W,0.53606884449893
YFR037C,YGR275W,0.999691668843265
YDR414C,YER005W,0.501079807013215
YBR181C,YNL096C,0.836115707810694
YOL041C,YOR272W,0.836115707810694
YIL018W,YOR204W,0.889168054734813
YGR252W,YPL248C,0.714859437751004
YBL090W,YDR041W,0.921706009057121
YDR439W,YLR150W,0.53606884449893
YMR072W,YNL255C,0.53606884449893
YFL002C,YNL006W,0.53606884449893
YBR298C,YEL027W,0.501079807013215
YFR002W,YLL039C,0.784767882955442
YNL209W,YPL231W,0.890653121584812
YHL033C,YIR010W,0.53606884449893
YER110C,YGR192C,0.866510375068088
YHR152W,YJL138C,0.53606884449893
YOL127W,YOR096W,0.921706009057121
YBR154C,YDL140C,0.999999938690105
YGR145W,YLR186W,0.921706009057121
YGR034W,YNL132W,0.54847104749512
YCL031C,YGR090W,0.998168332194297
YNL207W,YPL012W,0.963156708497749
YCL008C,YHL002W,0.95798559920865
YKL009W,YMR242C,0.846493001922239
YBL026W,YGR158C,0.932041918183135
YDL103C,YDL229W,0.890653121584812
YJL130C,YJR109C,0.54847104749512
YOR362C,YPR103W,0.999376650284373
YNL255C,YOR293W,0.53606884449893
YER146W,YFL066C,0.684036878315825
YDR091C,YHR203C,0.53606884449893
YAR002C-A,YMR292W,0.788296958861137
YDL138W,YLR313C,0.605663741840526
YDR471W,YML073C,0.957795592557016
YBL030C,YBR024W,0.80746160453379
YLL039C,YPL125W,0.53606884449893
YJR123W,YPR144C,0.54847104749512
YER074W,YGL030W,0.921706009057121
YGR232W,YOR117W,0.998492174737392
YBR191W,YDR447C,0.836115707810694
YFL023W,YHR193C,0.728500948766603
YAL005C,YMR165C,0.890653121584812
YGR252W,YLR293C,0.764303653422268
YDR116C,YDR296W,0.957795592557016
YDR100W,YMR071C,0.884419344852077
YDR394W,YOR259C,0.999966146874091
YBR109C,YPL124W,0.628571428571429
YDR432W,YGL049C,0.859922722080967
YBR244W,YLR117C,0.786182747552049
YLL036C,YNL147W,0.823939570017432
YEL063C,YMR292W,0.644280204587298
YDL229W,YDR432W,0.949270576346407
YCL054W,YLR276C,0.54847104749512
Q0092,YOR026W,0.681244246469874
YDR167W,YGL066W,0.986043998680561
YBR107C,YBR211C,0.996663124957413
YKR080W,YLL039C,0.53606884449893
YCR031C,YNL255C,0.53606884449893
YDR386W,YMR303C,0.852119274942154
YFR004W,YIL133C,0.53606884449893
YCR081W,YHR058C,0.957795592557016
YER172C,YGR013W,0.859922722080967
YNR004W,YPL157W,0.994891050920472
YKL054C,YNR052C,0.788296958861137
YDL055C,YFR004W,0.784767882955442
YCR035C,YGR195W,0.999946022898321
YEL043W,YOL069W,0.786182747552049
YDR214W,YNL281W,0.871482696052865
YBL087C,YGL111W,0.836115707810694
YBR135W,YLR085C,0.660028449502134
YDR466W,YGR180C,0.525804493017608
YIR010W,YMR186W,0.584984984984985
YGL070C,YPL129W,0.993611465410622
YDR500C,YNL255C,0.53606884449893
YBR189W,YOR145C,0.836115707810694
YDL083C,YJL177W,0.921706009057121
YDL148C,YHR196W,0.796653021274911
YNL183C,YPL180W,0.852119274942154
YMR167W,YNL082W,0.999999999998642
YHL027W,YMR032W,0.889104733247817
YDR429C,YOR039W,0.824118856508057
YER125W,YMR315W,0.579810484329307
YBR017C,YLL018C,0.721967550772767
YLL013C,YPR152C,0.53606884449893
YCR005C,YLR055C,0.660028449502134
YLR147C,YMR288W,0.957795592557016
YNL081C,YPL118W,0.54847104749512
YEL063C,YHR140W,0.501079807013215
YFR032C-A,YNL069C,0.54847104749512
YAL005C,YNR003C,0.890653121584812
YBR122C,YCR046C,0.889168054734813
YFL009W,YLR079W,0.976072144326009
YLR381W,YPL233W,0.80746160453379
YKL022C,YPR152C,0.53606884449893
YEL031W,YFR004W,0.53606884449893
YER151C,YGL076C,0.753242918792004
YOR035C,YPL240C,0.610333975634579
YDL229W,YML115C,0.890653121584812
YLR406C,YOL127W,0.859922722080967
YDL005C,YHR058C,0.992577040558528
YHR183W,YJL034W,0.564491654021244
YLR059C,YNL250W,0.721967550772767
YBR142W,YLL045C,0.921706009057121
YIL030C,YMR092C,0.579810484329307
YGR009C,YPL232W,0.999999064377826
YBR276C,YLR359W,0.852119274942154
YBR217W,YEL060C,0.721967550772767
YLL039C,YOR361C,0.53606884449893
YFL002C,YGL076C,0.63429211000704
YHR107C,YPL153C,0.885521702187103
YKL212W,YPR028W,0.662007248441124
YOR267C,YPL260W,0.824118856508057
YGR278W,YPR101W,0.667047013899172
YKR084C,YNL178W,0.762979683972912
YER012W,YGL011C,0.99997130381488
YJR152W,YPL240C,0.610333975634579
YBR198C,YJR072C,0.721967550772767
YGR034W,YGR118W,0.54847104749512
YLR418C,YOR039W,0.836115707810694
YDR192C,YIL115C,0.53606884449893
YLL002W,YNL031C,0.989866954684999
YNL255C,YOL111C,0.53606884449893
YDR201W,YGL061C,0.957547383279625
YBR049C,YER009W,0.703072689507346
YER012W,YGL058W,0.660028449502134
YER136W,YJR035W,0.852119274942154
YGR123C,YMR186W,0.960817260740758
YDR499W,YMR303C,0.852119274942154
YFL002C,YGR085C,0.667047013899172
YDR064W,YDR324C,0.54847104749512
YJR053W,YMR055C,0.99996056861113
YER151C,YML074C,0.753242918792004
YAL047C,YNL126W,0.996255734042595
YER151C,YHL015W,0.753242918792004
YKL144C,YPR187W,0.998168332194297
YDR138W,YNL189W,0.721967550772767
YDR489W,YLR103C,0.999568254615449
YNL098C,YOR101W,0.800462346394582
YKR066C,YPL004C,0.682167453566882
YOR109W,YPR171W,0.891945976390448
YBR142W,YPL249C-A,0.836115707810694
YDR375C,YFR033C,0.660028449502134
YMR014W,YMR186W,0.564491654021244
YLR285W,YPL204W,0.525804493017608
YDR448W,YJL011C,0.682167453566882
YDL132W,YER012W,0.660028449502134
YBR111W-A,YHR084W,0.669323604690042
YDR432W,YKL074C,0.53606884449893
YGR034W,YHL030W,0.53606884449893
YLL004W,YML065W,0.999997568442049
YDR416W,YMR213W,0.999975838049916
YEL047C,YFL010C,0.579810484329307
YHR069C,YLR163C,0.873774047657518
YFR036W,YGL116W,0.660028449502134
YER017C,YMR115W,0.660028449502134
YDR501W,YPR138C,0.703072689507346
YER102W,YLL039C,0.784767882955442
YKR016W,YNL026W,0.660028449502134
YJL143W,YML054C,0.847567103716989
YDL052C,YGL195W,0.824118856508057
YDR012W,YDR101C,0.63429211000704
YGR090W,YGR251W,0.660028449502134
YDR432W,YER133W,0.660028449502134
YGL120C,YJL010C,0.53606884449893
YLR291C,YOR081C,0.703072689507346
YAL016W,YOR081C,0.703072689507346
YDR012W,YJL122W,0.53606884449893
YER006W,YFR031C-A,0.762680966893472
YDL229W,YPR135W,0.890653121584812
YCR031C,YJR017C,0.579810484329307
YER100W,YPL229W,0.786182747552049
YLR342W,YML130C,0.873774047657518
YKL014C,YOR206W,0.53606884449893
YHR197W,YOR272W,0.974151613170011
YGL019W,YNL061W,0.852119274942154
YNL255C,YPL127C,0.53606884449893
YOL045W,YPR035W,0.525804493017608
YDL098C,YLR147C,0.889168054734813
YKL108W,YPR175W,0.660028449502134
YLL039C,YPL269W,0.660028449502134
YOR106W,YPL057C,0.660028449502134
YER151C,YJL190C,0.753242918792004
YBR009C,YGR252W,0.958266183168435
YER142C,YGR090W,0.852119274942154
YJL002C,YML019W,0.99992711631295506
YKL067W,YLR347C,0.67234615284868
YBL090W,YDR036C,0.836115707810694
YGR013W,YMR240C,0.54847104749512
YAL021C,YPL042C,0.660028449502134
YFR031C-A,YOR063W,0.957795592557016
YOR046C,YPL122C,0.660028449502134
YAL016W,YHR082C,0.852119274942154
YNL215W,YOR189W,0.53606884449893
YHR096C,YPL265W,0.703072689507346
YNL255C,YPL004C,0.53606884449893
YDL006W,YGR040W,0.838787018252074
YER086W,YLR191W,0.576965202814132
YBR181C,YNL178W,0.921706009057121
YBR241C,YDR479C,0.813696634040212
YGL012W,YHR133C,0.703072689507346
YBR236C,YGR116W,0.53606884449893
YGL167C,YLR026C,0.823939570017432
YER178W,YGR229C,0.80793969881618
YHR013C,YOR253W,0.994197661718591
YLR439W,YNL284C,0.971175843289377
YDR378C,YNL147W,0.999662585152254
YMR242C,YOL127W,0.957795592557016
YBR072W,YBR081C,0.832002620755503
YER111C,YPL153C,0.931393524347578
YIR005W,YMR288W,0.669323604690042
YER151C,YGL245W,0.753242918792004
YBR017C,YDR224C,0.775138621157712
YKL065C,YLR378C,0.660028449502134
YDR328C,YOR057W,0.999999999846981
YER125W,YOR143C,0.579810484329307
YEL030W,YPL256C,0.894594996438348
YAL061W,YMR308C,0.904042231253866
YDL175C,YNL251C,0.92396897095614
YHL036W,YPL240C,0.610333975634579
YDR212W,YER151C,0.753242918792004
YFR005C,YLL036C,0.823939570017432
YDR167W,YGL112C,0.999999999999619
YER165W,YNR051C,0.805486201046505
YIL004C,YLR093C,0.525804493017608
YDR320C,YDR363W-A,0.561687167775003
YER102W,YMR290C,0.889168054734813
YDR414C,YEL017C-A,0.501079807013215
YIL144W,YLR191W,0.576965202814132
YDR181C,YMR127C,0.999999800528271
YDL075W,YDR382W,0.921706009057121
YHR027C,YMR116C,0.53606884449893
YFR024C-A,YHL004W,0.635228910294981
YAL026C,YNL323W,0.796256143327102
YER110C,YJL208C,0.53606884449893
YJL092W,YMR190C,0.937329784901827
YFL039C,YNL138W,0.999995588073318
YDL042C,YKR010C,0.986404028313976
YDR432W,YGR054W,0.852119274942154
YCR043C,YDR503C,0.703072689507346
YNL161W,YNL272C,0.868478095503541
YBL003C,YER148W,0.669323604690042
YGR240C,YML064C,0.721967550772767
YGL097W,YLR293C,0.999707785029866
YNL113W,YOR207C,0.997474424417935
YER172C,YGR074W,0.999793662845025
YGL115W,YGL179C,0.852119274942154
YGL112C,YML010W,0.846588917826923
YGL244W,YOR061W,0.836115707810694
YJL002C,YMR149W,0.999216297501244
YHR099W,YMR223W,0.997207071300761
YPL004C,YPL150W,0.852119274942154
YDL153C,YPL026C,0.568859602490066
YKL139W,YNL102W,0.838787018252074
YER062C,YER171W,0.883428505953382
YDR496C,YOR063W,0.921706009057121
YLL028W,YNL087W,0.703072689507346
YOR117W,YOR259C,0.99999802461626
YEL021W,YPR108W,0.54847104749512
YAL009W,YDL040C,0.873774047657518
YGR103W,YLR175W,0.53606884449893
YDR226W,YFR004W,0.784767882955442
YCR077C,YKL173W,0.921706009057121
YDR345C,YHR027C,0.53606884449893
YDL140C,YPL129W,0.999811525524866
YER145C,YGL203C,0.703072689507346
YBL103C,YPL204W,0.852119274942154
YDR212W,YFL039C,0.978350136048981
YHL034C,YKL085W,0.548387096774194
YMR268C,YNL147W,0.999286905321437
YDR439W,YOR112W,0.53606884449893
YGR086C,YMR059W,0.852119274942154
YDR418W,YNL255C,0.53606884449893
YDL185W,YOR117W,0.790521651322224
YDR448W,YGL158W,0.753242918792004
YJL151C,YPL145C,0.703072689507346
YJR017C,YML035C,0.579810484329307
YBL010C,YKR022C,0.929941954648104
YNL136W,YOR244W,0.997173559588072
YLR440C,YNL258C,0.999999326036028
YER155C,YGL019W,0.852119274942154
YDL098C,YMR288W,0.836115707810694
YKL172W,YLR196W,0.951338277888237
YJL041W,YOR098C,0.82845190741256
YKL103C,YOL001W,0.852119274942154
YOR038C,YPR119W,0.884419344852077
YAR019C,YJR047C,0.525804493017608
YGL123W,YNL178W,0.790521651322224
YMR233W,YOL006C,0.929941954648104
YBR132C,YFR024C-A,0.62712636752742
YHR086W,YLR275W,0.998402340724676
YBR081C,YDR143C,0.669323604690042
YGR085C,YHL001W,0.921706009057121
YMR236W,YMR242C,0.832002620755503
YGR252W,YMR075W,0.669323604690042
YDR012W,YJL177W,0.836115707810694
YBR171W,YJR160C,0.501079807013215
YKL080W,YOR332W,0.996923505386358
YER151C,YHL001W,0.753242918792004
YJL177W,YOR204W,0.790521651322224
YDL105W,YEL019C,0.54847104749512
YER177W,YOR176W,0.53606884449893
YNL151C,YOR224C,0.997100222557671
YDR501W,YKL051W,0.703072689507346
YGL100W,YJL130C,0.53606884449893
YGR092W,YKL126W,0.852119274942154
YDR331W,YLR372W,0.501079807013215
YOL076W,YPR131C,0.994271009729761
YBR284W,YMR138W,0.786182747552049
YHR203C,YLR075W,0.859922722080967
YGR209C,YLL034C,0.80746160453379
YLL039C,YOL027C,0.53606884449893
YER173W,YJR072C,0.852119274942154
YHL033C,YLR075W,0.9623202917235
YKL186C,YPL138C,0.67234615284868
YEL063C,YML052W,0.714859437751004
YBL085W,YMR124W,0.635228910294981
YLR071C,YML007W,0.836115707810694
YNL064C,YPL106C,0.890653121584812
YDR188W,YNL209W,0.53606884449893
YGL147C,YLR287C-A,0.54847104749512
YHR187W,YKL110C,0.99982154011556
YDR453C,YJL141C,0.852119274942154
YGR090W,YJR017C,0.852119274942154
YDR172W,YNL007C,0.838787018252074
YDR510W,YMR303C,0.53606884449893
YFL039C,YLL026W,0.714859437751004
YDR025W,YNL255C,0.53606884449893
YGR173W,YLL024C,0.660028449502134
YLL026W,YOL111C,0.53606884449893
YDR365C,YLR432W,0.852119274942154
YGL115W,YKL193C,0.852119274942154
YJL014W,YOR165W,0.53606884449893
YLL039C,YPL226W,0.784767882955442
YDL116W,YPR080W,0.53606884449893
YML015C,YMR005W,0.996911785480721
YER133W,YPL211W,0.852119274942154
YGL031C,YGR118W,0.836115707810694
YAL029C,YMR186W,0.874637126989038
YJR112W,YOR360C,0.583540098233307
YLR150W,YNL178W,0.714709002076928
YHR016C,YNL084C,0.715409453691073
YHR170W,YLR075W,0.884419344852077
YER133W,YNL222W,0.973877315416892
YHR193C,YPR111W,0.852119274942154
YBR110W,YLR372W,0.501079807013215
YLR273C,YNL025C,0.852119274942154
YBR272C,YGL048C,0.998512445628566
YJR094W-A,YNL255C,0.659447567015627
YFR032C-A,YLR029C,0.836115707810694
YHR084W,YLR310C,0.635228910294981
YHR027C,YKR043C,0.53606884449893
YBR202W,YGL001C,0.920584571513722
YNL197C,YPR129W,0.703072689507346
YHR170W,YLL045C,0.790937035038668
YDL102W,YKL022C,0.660028449502134
YBR200W,YGR238C,0.703072689507346
YJR039W,YOR111W,0.682167453566882
YLR075W,YLR441C,0.921706009057121
YER151C,YOR259C,0.753242918792004
YBR159W,YDR468C,0.501079807013215
YGL081W,YGR184C,0.852119274942154
YHL030W,YOR133W,0.53606884449893
YDL053C,YEL048C,0.53606884449893
YDR159W,YOR046C,0.87566972160979
YLR367W,YOR312C,0.790521651322224
YBR160W,YEL032W,0.636806189307279
YFR004W,YGL147C,0.784767882955442
YDR011W,YHL016C,0.703072689507346
YGR253C,YKL014C,0.53606884449893
YDR188W,YLR340W,0.53606884449893
YBR191W,YNL096C,0.836115707810694
YBR252W,YOL113W,0.525804493017608
YGL005C,YPR105C,0.994045240958055
YJL034W,YPR159W,0.660028449502134
YBL023C,YOL146W,0.775138621157712
YML063W,YOL120C,0.836115707810694
YHR158C,YKR054C,0.915684104739735
YHR166C,YOR249C,0.996372884802972
YDR510W,YFR031C-A,0.53606884449893
YGL030W,YPL090C,0.54847104749512
YBR189W,YHR196W,0.739334240942127
YIR005W,YLR438W,0.721967550772767
YHR047C,YLL039C,0.53606884449893
YDR477W,YPL248C,0.525804493017608
YFL024C,YNL107W,0.999976627765121
YIL026C,YPR007C,0.53606884449893
YBR031W,YDR382W,0.836115707810694
YEL002C,YOR254C,0.644280204587298
YDR045C,YKL144C,0.836115707810694
YKL172W,YLL008W,0.921706009057121
YEL017C-A,YJL108C,0.501079807013215
YDR448W,YKL081W,0.764303653422268
YFR004W,YKL191W,0.53606884449893
YKL125W,YML010W,0.525804493017608
YLR009W,YMR290C,0.63429211000704
YGR074W,YPR082C,0.921706009057121
YDL065C,YKL189W,0.852119274942154
YAR014C,YNL044W,0.635228910294981
YER151C,YML010W,0.823939570017432
YBR202W,YMR048W,0.669323604690042
YER036C,YGL099W,0.842276605740035
YBR009C,YBR081C,0.660028449502134
YEL031W,YLL039C,0.784767882955442
YHL033C,YPL220W,0.836115707810694
YDR244W,YOL044W,0.630229419703104
YGL123W,YJL177W,0.836115707810694
YJR017C,YLR027C,0.579810484329307
YIL057C,YLL039C,0.53606884449893
YIL071C,YOL117W,0.988168206427918
YHR115C,YNL311C,0.922697957176706
YDL217C,YOR297C,0.99982512014624
YGL099W,YJL122W,0.53606884449893
YFR027W,YJL019W,0.999353183392867
YGL049C,YGR162W,0.957795592557016
YFL002C,YGR103W,0.974151613170011
YCL031C,YHR114W,0.669952725321049
YKL145W,YMR191W,0.859922722080967
YHR164C,YMR224C,0.660028449502134
YMR227C,YNL027W,0.53606884449893
YDR237W,YJL063C,0.921706009057121
YHR072W,YLR056W,0.907698046593483
YLR424W,YPR101W,0.993571062544633
YGR103W,YLR074C,0.96490508931418
YBL102W,YML018C,0.703072689507346
YDR260C,YML023C,0.610333975634579
YNL068C,YPR120C,0.660028449502134
YIR038C,YML038C,0.682167453566882
YER071C,YKL007W,0.975363048182362
YCL010C,YEL054C,0.669323604690042
YBL072C,YCL037C,0.836115707810694
YER013W,YER172C,0.53606884449893
YGR167W,YOL100W,0.525804493017608
YER151C,YER177W,0.753242918792004
YBR081C,YKR003W,0.669323604690042
YKL012W,YMR304W,0.579810484329307
YBR111W-A,YHR077C,0.53606884449893
YER012W,YFR010W,0.53606884449893
YDL229W,YDR299W,0.890653121584812
YBR055C,YPR101W,0.54847104749512
YNL255C,YOR158W,0.53606884449893
YLR026C,YOR036W,0.630229419703104
YFL008W,YGL086W,0.786182747552049
YAL024C,YFL018C,0.669323604690042
YAR028W,YBR159W,0.501079807013215
YBR238C,YDR510W,0.53606884449893
YDL212W,YHR142W,0.525943141173112
YGL190C,YMR109W,0.956839738409177
YBR188C,YMR213W,0.878134809728759
YIL133C,YPR143W,0.53606884449893
YDR075W,YDR212W,0.852119274942154
YER125W,YGR068C,0.998887057145282
YOR117W,YPL240C,0.669323604690042
YIL045W,YPR160W,0.852119274942154
YLL039C,YMR259C,0.53606884449893
YDR225W,YDR227W,0.660028449502134
YFR004W,YPR163C,0.784767882955442
YDL229W,YDR505C,0.890653121584812
YGL207W,YKR062W,0.660028449502134
YDL208W,YMR290C,0.89184320486415
YKR085C,YML025C,0.957795592557016
YNR033W,YPR152C,0.579810484329307
YDR127W,YLR180W,0.790521651322224
YLR427W,YOL139C,0.852119274942154
YDL229W,YOL021C,0.890653121584812
YNL052W,YNL255C,0.659447567015627
YDL140C,YER148W,0.986892555910529
YDR168W,YJR032W,0.660028449502134
YHR066W,YOR080W,0.852119274942154
YBR281C,YMR093W,0.852119274942154
YIL163C,YPL161C,0.605663741840526
YBR140C,YLL039C,0.53606884449893
YEL027W,YKL065C,0.501079807013215
YDL051W,YML105C,0.921706009057121
YJL187C,YOR326W,0.852119274942154
YAR002W,YNL255C,0.53606884449893
YGL112C,YML114C,0.995031435749309
YLR096W,YOR184W,0.525804493017608
YGR158C,YOR001W,0.990916256037435
YER110C,YHR183W,0.564491654021244
YCR031C,YML063W,0.889168054734813
YHR165C,YLR275W,0.980420060487739
YBR156C,YJL173C,0.53606884449893
YDR523C,YGL019W,0.525804493017608
YDL225W,YDR097C,0.824118856508057
YFR004W,YNL071W,0.784767882955442
YER125W,YOR335C,0.579810484329307
YDR181C,YOR213C,0.999777654217234
YDR497C,YNL217W,0.852119274942154
YFR004W,YLR359W,0.784767882955442
YDL056W,YIL131C,0.852119274942154
YIR010W,YNL112W,0.53606884449893
YDR171W,YMR031C,0.678163527881346
YHR052W,YNL132W,0.852119274942154
YAL026C,YDR293C,0.53606884449893
YBL027W,YML063W,0.836115707810694
YDL191W,YHL030W,0.53606884449893
YER148W,YNL271C,0.53606884449893
YBR152W,YGR075C,0.995754181988854
YFR052W,YMR191W,0.859922722080967
YDL116W,YOL086C,0.53606884449893
YJR145C,YKR081C,0.714709002076928
YIL069C,YOL127W,0.859922722080967
YBR010W,YBR274W,0.669323604690042
YDL045W-A,YNL306W,0.790521651322224
YDR388W,YOL058W,0.721967550772767
YDL029W,YDR394W,0.852119274942154
YDL014W,YLR448W,0.54847104749512
YCR071C,YHL004W,0.797954109819716
YIL070C,YOR326W,0.920584571513722
YJL011C,YNL151C,0.977115899809033
YGL058W,YKL210W,0.852119274942154
YFR004W,YOR335C,0.784767882955442
YLR228C,YOL034W,0.584984984984985
YNL301C,YOL127W,0.859922722080967
YDL040C,YOR117W,0.53606884449893
YGR245C,YNL110C,0.986627575670897
YOR145C,YPL126W,0.948581607566691
